Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:1901653~cellular response to peptide	19	3.6398467432950192	0.007312171370974623	ENSG00000172380, ENSG00000071553, ENSG00000096401, ENSG00000153234, ENSG00000069275, ENSG00000173473, ENSG00000175354, ENSG00000113732, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000151422, ENSG00000131871, ENSG00000143545, ENSG00000119508, ENSG00000078401, ENSG00000120053, ENSG00000146247	446	235	10943	1.9837515504245777	0.9999999999999991	0.352401891684828	0.34747736810845736
GOTERM_CC_DIRECT	GO:0030529~intracellular ribonucleoprotein complex	12	2.2988505747126435	0.007321445091286507	ENSG00000149273, ENSG00000142541, ENSG00000121766, ENSG00000138709, ENSG00000198034, ENSG00000137154, ENSG00000142937, ENSG00000122406, ENSG00000116747, ENSG00000174720, ENSG00000174444, ENSG00000089157	472	116	11628	2.548509643483343	0.9533122656979124	0.2775493275514976	0.2735558120471595
GOTERM_BP_FAT	GO:0009725~response to hormone	38	7.2796934865900385	0.007334219782341765	ENSG00000105894, ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000067225, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000110492, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000189403, ENSG00000087250, ENSG00000011485, ENSG00000164104	445	597	10864	1.5539570511734704	0.9999999999999986	0.42040472159768905	0.4155152417427946
GOTERM_BP_3	GO:0009725~response to hormone	38	7.2796934865900385	0.007390116021665951	ENSG00000105894, ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000067225, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000110492, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000189403, ENSG00000087250, ENSG00000011485, ENSG00000164104	446	597	10881	1.5528990242693288	0.9984932209635414	0.2942609834081533	0.28955818230345676
GOTERM_CC_1	GO:0044421~extracellular region part	121	23.18007662835249	0.007525554143149966	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000171388, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000244734, ENSG00000172766, ENSG00000038427, ENSG00000108055, ENSG00000144550, ENSG00000187446, ENSG00000164104, ENSG00000144674, ENSG00000164106, ENSG00000149273, ENSG00000105894, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000196739, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000120053, ENSG00000105372, ENSG00000091879, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000115602, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000131871, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000140612, ENSG00000087250, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000135245, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000146701, ENSG00000164530, ENSG00000165868, ENSG00000109475, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000164022, ENSG00000197958, ENSG00000143545, ENSG00000167772, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000111615, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000133858, ENSG00000198399, ENSG00000008988, ENSG00000241563, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000197859, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000140931, ENSG00000142676	472	2422	11628	1.2307625019244495	0.13370195429217036	0.023830921453308226	0.016305367310158258
GOTERM_CC_ALL	GO:0044421~extracellular region part	121	23.18007662835249	0.007525554143149966	ENSG00000151892, ENSG00000136938, ENSG00000142937, ENSG00000171388, ENSG00000164292, ENSG00000186081, ENSG00000117174, ENSG00000244734, ENSG00000172766, ENSG00000038427, ENSG00000108055, ENSG00000144550, ENSG00000187446, ENSG00000164104, ENSG00000144674, ENSG00000164106, ENSG00000149273, ENSG00000105894, ENSG00000164904, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000064787, ENSG00000197956, ENSG00000130254, ENSG00000131981, ENSG00000196739, ENSG00000062485, ENSG00000156482, ENSG00000089048, ENSG00000120053, ENSG00000105372, ENSG00000091879, ENSG00000172380, ENSG00000134744, ENSG00000105402, ENSG00000115602, ENSG00000142192, ENSG00000244754, ENSG00000174444, ENSG00000071082, ENSG00000131871, ENSG00000118785, ENSG00000101608, ENSG00000122406, ENSG00000089157, ENSG00000189403, ENSG00000140612, ENSG00000087250, ENSG00000021355, ENSG00000151176, ENSG00000246705, ENSG00000135245, ENSG00000111674, ENSG00000065613, ENSG00000177600, ENSG00000146701, ENSG00000164530, ENSG00000165868, ENSG00000109475, ENSG00000155368, ENSG00000155366, ENSG00000137710, ENSG00000134287, ENSG00000115866, ENSG00000159720, ENSG00000198899, ENSG00000096060, ENSG00000132541, ENSG00000171634, ENSG00000164022, ENSG00000197958, ENSG00000143545, ENSG00000167772, ENSG00000231500, ENSG00000078401, ENSG00000162889, ENSG00000167815, ENSG00000122862, ENSG00000147588, ENSG00000071553, ENSG00000111615, ENSG00000198162, ENSG00000126870, ENSG00000182934, ENSG00000105612, ENSG00000134419, ENSG00000198168, ENSG00000159674, ENSG00000175203, ENSG00000197756, ENSG00000196305, ENSG00000115652, ENSG00000189171, ENSG00000174238, ENSG00000005483, ENSG00000143891, ENSG00000146247, ENSG00000102189, ENSG00000164039, ENSG00000137818, ENSG00000198034, ENSG00000118181, ENSG00000035928, ENSG00000154096, ENSG00000067225, ENSG00000133858, ENSG00000198399, ENSG00000008988, ENSG00000241563, ENSG00000198712, ENSG00000158850, ENSG00000197746, ENSG00000172500, ENSG00000197859, ENSG00000119711, ENSG00000114391, ENSG00000120306, ENSG00000168807, ENSG00000140931, ENSG00000142676	472	2422	11628	1.2307625019244495	0.9927388504891121	0.1362961472592716	0.13044293848126606
GOTERM_BP_4	GO:0009725~response to hormone	38	7.2796934865900385	0.007541279210797509	ENSG00000105894, ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000174437, ENSG00000084676, ENSG00000084754, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000067225, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000110492, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000118785, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000189403, ENSG00000087250, ENSG00000011485, ENSG00000164104	441	597	10748	1.5513090775115184	0.9999994782093901	0.36952268132907795	0.36449516185521297
GOTERM_BP_ALL	GO:0044249~cellular biosynthetic process	206	39.46360153256705	0.007547932696200238	ENSG00000144161, ENSG00000186918, ENSG00000178177, ENSG00000196843, ENSG00000075292, ENSG00000142541, ENSG00000136770, ENSG00000128915, ENSG00000011198, ENSG00000122257, ENSG00000108984, ENSG00000106443, ENSG00000175354, ENSG00000135454, ENSG00000110492, ENSG00000172766, ENSG00000038427, ENSG00000164463, ENSG00000196705, ENSG00000148516, ENSG00000144713, ENSG00000078687, ENSG00000108055, ENSG00000187446, ENSG00000164104, ENSG00000104131, ENSG00000160785, ENSG00000149273, ENSG00000214456, ENSG00000069275, ENSG00000198000, ENSG00000164904, ENSG00000176454, ENSG00000145592, ENSG00000060339, ENSG00000151233, ENSG00000084676, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000120053, ENSG00000105372, ENSG00000014123, ENSG00000169925, ENSG00000096401, ENSG00000158417, ENSG00000142192, ENSG00000171574, ENSG00000058272, ENSG00000131871, ENSG00000121039, ENSG00000156471, ENSG00000189403, ENSG00000186017, ENSG00000087250, ENSG00000147403, ENSG00000187109, ENSG00000177200, ENSG00000133226, ENSG00000197296, ENSG00000170370, ENSG00000246705, ENSG00000244405, ENSG00000213626, ENSG00000157557, ENSG00000115355, ENSG00000120832, ENSG00000164134, ENSG00000182240, ENSG00000109475, ENSG00000155368, ENSG00000069667, ENSG00000067248, ENSG00000109906, ENSG00000134324, ENSG00000136866, ENSG00000164022, ENSG00000197958, ENSG00000121931, ENSG00000163050, ENSG00000137154, ENSG00000125977, ENSG00000166441, ENSG00000147862, ENSG00000162889, ENSG00000102158, ENSG00000198162, ENSG00000175040, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000150347, ENSG00000197756, ENSG00000198604, ENSG00000196305, ENSG00000168876, ENSG00000005483, ENSG00000124177, ENSG00000164039, ENSG00000147853, ENSG00000153046, ENSG00000137818, ENSG00000256087, ENSG00000198034, ENSG00000118181, ENSG00000067225, ENSG00000198157, ENSG00000008988, ENSG00000158850, ENSG00000112651, ENSG00000119950, ENSG00000151422, ENSG00000102738, ENSG00000114391, ENSG00000181722, ENSG00000023330, ENSG00000142937, ENSG00000198740, ENSG00000196323, ENSG00000169062, ENSG00000138433, ENSG00000139644, ENSG00000244734, ENSG00000198730, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000136942, ENSG00000132466, ENSG00000165156, ENSG00000123636, ENSG00000163659, ENSG00000011485, ENSG00000164985, ENSG00000196586, ENSG00000164190, ENSG00000114126, ENSG00000130254, ENSG00000130255, ENSG00000189134, ENSG00000273274, ENSG00000089048, ENSG00000172809, ENSG00000101972, ENSG00000134744, ENSG00000125351, ENSG00000173473, ENSG00000244754, ENSG00000114115, ENSG00000174444, ENSG00000176749, ENSG00000196458, ENSG00000177954, ENSG00000071082, ENSG00000048649, ENSG00000122406, ENSG00000089157, ENSG00000165732, ENSG00000141027, ENSG00000153234, ENSG00000096872, ENSG00000080608, ENSG00000197579, ENSG00000177600, ENSG00000085978, ENSG00000145734, ENSG00000151729, ENSG00000143436, ENSG00000100941, ENSG00000084093, ENSG00000163565, ENSG00000162599, ENSG00000134287, ENSG00000115866, ENSG00000173258, ENSG00000118482, ENSG00000198899, ENSG00000132541, ENSG00000171634, ENSG00000171988, ENSG00000231500, ENSG00000185222, ENSG00000078401, ENSG00000155085, ENSG00000181788, ENSG00000162924, ENSG00000116747, ENSG00000126070, ENSG00000115652, ENSG00000118579, ENSG00000186468, ENSG00000147454, ENSG00000146247, ENSG00000035928, ENSG00000114439, ENSG00000241563, ENSG00000115641, ENSG00000164442, ENSG00000128708, ENSG00000188994, ENSG00000125676, ENSG00000185129, ENSG00000181449, ENSG00000073614, ENSG00000142676	446	4420	10943	1.1435271797577258	0.9999999999999997	0.35741885761075076	0.3524242261048627
GOTERM_BP_ALL	GO:0071826~ribonucleoprotein complex subunit organization	17	3.256704980842912	0.007567623493769867	ENSG00000108848, ENSG00000099995, ENSG00000139218, ENSG00000126070, ENSG00000177954, ENSG00000197958, ENSG00000142541, ENSG00000114391, ENSG00000170759, ENSG00000117174, ENSG00000122406, ENSG00000172809, ENSG00000105372, ENSG00000147403, ENSG00000104131, ENSG00000142676, ENSG00000164985	446	200	10943	2.08554932735426	0.9999999999999998	0.35741885761075076	0.3524242261048627
GOTERM_BP_FAT	GO:0032870~cellular response to hormone stimulus	30	5.747126436781609	0.0077710313772806575	ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000084676, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000087250, ENSG00000011485	445	441	10864	1.6607811663991439	0.9999999999999998	0.4376275954620494	0.432537806499105
GOTERM_BP_FAT	GO:1901653~cellular response to peptide	19	3.6398467432950192	0.007823194146747814	ENSG00000172380, ENSG00000071553, ENSG00000096401, ENSG00000153234, ENSG00000069275, ENSG00000173473, ENSG00000175354, ENSG00000113732, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000151422, ENSG00000131871, ENSG00000143545, ENSG00000119508, ENSG00000078401, ENSG00000120053, ENSG00000146247	445	235	10864	1.9738560841501316	0.9999999999999999	0.4376275954620494	0.432537806499105
GOTERM_BP_2	GO:0051641~cellular localization	106	20.306513409961685	0.007823460052648414	ENSG00000128594, ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000164292, ENSG00000169062, ENSG00000134597, ENSG00000142541, ENSG00000137100, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000136942, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000149273, ENSG00000105894, ENSG00000214456, ENSG00000176697, ENSG00000145592, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000008952, ENSG00000174437, ENSG00000130255, ENSG00000084710, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000172809, ENSG00000105372, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000151502, ENSG00000142192, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000087250, ENSG00000147403, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000040275, ENSG00000244405, ENSG00000168172, ENSG00000197579, ENSG00000177600, ENSG00000109475, ENSG00000137710, ENSG00000168461, ENSG00000109906, ENSG00000198899, ENSG00000196911, ENSG00000197958, ENSG00000143545, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000186439, ENSG00000122862, ENSG00000071553, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000175203, ENSG00000197756, ENSG00000189171, ENSG00000186468, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000008988, ENSG00000067900, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000148498, ENSG00000142676	446	2072	10926	1.253263673667261	0.708615957514686	0.17546903260940014	0.17099848400788678
GOTERM_BP_FAT	GO:0071826~ribonucleoprotein complex subunit organization	17	3.256704980842912	0.007917763061748382	ENSG00000108848, ENSG00000099995, ENSG00000139218, ENSG00000126070, ENSG00000177954, ENSG00000197958, ENSG00000142541, ENSG00000114391, ENSG00000170759, ENSG00000117174, ENSG00000122406, ENSG00000172809, ENSG00000105372, ENSG00000147403, ENSG00000104131, ENSG00000142676, ENSG00000164985	445	200	10864	2.0751460674157305	0.9999999999999999	0.437644927329735	0.4325549367900396
GOTERM_BP_4	GO:0032870~cellular response to hormone stimulus	30	5.747126436781609	0.007955245171162301	ENSG00000071553, ENSG00000153234, ENSG00000069275, ENSG00000198840, ENSG00000113732, ENSG00000130254, ENSG00000084676, ENSG00000119508, ENSG00000120053, ENSG00000014123, ENSG00000146247, ENSG00000084093, ENSG00000096401, ENSG00000172380, ENSG00000173473, ENSG00000175354, ENSG00000069667, ENSG00000137710, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000151422, ENSG00000131871, ENSG00000115641, ENSG00000164463, ENSG00000143545, ENSG00000144713, ENSG00000078401, ENSG00000087250, ENSG00000011485	441	441	10748	1.6579511623243401	0.9999997649025789	0.37447901478474455	0.3693840622026392
GOTERM_BP_ALL	GO:0071375~cellular response to peptide hormone stimulus	18	3.4482758620689653	0.008009551133472877	ENSG00000172380, ENSG00000071553, ENSG00000096401, ENSG00000153234, ENSG00000069275, ENSG00000173473, ENSG00000175354, ENSG00000113732, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000151422, ENSG00000131871, ENSG00000143545, ENSG00000119508, ENSG00000078401, ENSG00000120053, ENSG00000146247	446	219	10943	2.0166472142023464	1.0	0.3745456435979445	0.36931167949092264
GOTERM_BP_4	GO:0071826~ribonucleoprotein complex subunit organization	17	3.256704980842912	0.008034348302550773	ENSG00000108848, ENSG00000099995, ENSG00000139218, ENSG00000126070, ENSG00000177954, ENSG00000197958, ENSG00000142541, ENSG00000114391, ENSG00000170759, ENSG00000117174, ENSG00000122406, ENSG00000172809, ENSG00000105372, ENSG00000147403, ENSG00000104131, ENSG00000142676, ENSG00000164985	441	200	10748	2.071609977324263	0.9999997981316767	0.37447901478474455	0.3693840622026392
GOTERM_BP_ALL	GO:0006091~generation of precursor metabolites and energy	23	4.406130268199234	0.008226871747766207	ENSG00000130414, ENSG00000198695, ENSG00000067225, ENSG00000198763, ENSG00000198840, ENSG00000111674, ENSG00000198786, ENSG00000198712, ENSG00000181192, ENSG00000156515, ENSG00000198804, ENSG00000131871, ENSG00000198938, ENSG00000151729, ENSG00000146701, ENSG00000120675, ENSG00000212907, ENSG00000119508, ENSG00000062485, ENSG00000155085, ENSG00000189403, ENSG00000087250, ENSG00000141027	446	311	10943	1.8145501997029692	1.0	0.3809364241637235	0.37561315420928654
GOTERM_BP_5	GO:1901653~cellular response to peptide	19	3.6398467432950192	0.008253744780415465	ENSG00000172380, ENSG00000071553, ENSG00000096401, ENSG00000153234, ENSG00000069275, ENSG00000173473, ENSG00000175354, ENSG00000113732, ENSG00000168461, ENSG00000159720, ENSG00000134324, ENSG00000196954, ENSG00000151422, ENSG00000131871, ENSG00000143545, ENSG00000119508, ENSG00000078401, ENSG00000120053, ENSG00000146247	438	235	10628	1.961838142426892	0.9999999998119219	0.6194893999078497	0.6139869033875727
GOTERM_BP_FAT	GO:0051641~cellular localization	106	20.306513409961685	0.00836436315768581	ENSG00000128594, ENSG00000136938, ENSG00000142937, ENSG00000174891, ENSG00000164292, ENSG00000169062, ENSG00000134597, ENSG00000142541, ENSG00000137100, ENSG00000138326, ENSG00000152977, ENSG00000116754, ENSG00000136942, ENSG00000164463, ENSG00000144713, ENSG00000187446, ENSG00000144674, ENSG00000164985, ENSG00000149273, ENSG00000105894, ENSG00000214456, ENSG00000176697, ENSG00000145592, ENSG00000196586, ENSG00000044459, ENSG00000164190, ENSG00000008952, ENSG00000174437, ENSG00000130255, ENSG00000084710, ENSG00000138376, ENSG00000118418, ENSG00000119508, ENSG00000156482, ENSG00000172809, ENSG00000105372, ENSG00000151461, ENSG00000105402, ENSG00000125351, ENSG00000151502, ENSG00000142192, ENSG00000174444, ENSG00000176749, ENSG00000156515, ENSG00000058272, ENSG00000177954, ENSG00000071082, ENSG00000131871, ENSG00000101608, ENSG00000055044, ENSG00000143603, ENSG00000170759, ENSG00000122406, ENSG00000147642, ENSG00000089157, ENSG00000087250, ENSG00000147403, ENSG00000133226, ENSG00000213463, ENSG00000096872, ENSG00000040275, ENSG00000244405, ENSG00000168172, ENSG00000197579, ENSG00000177600, ENSG00000109475, ENSG00000137710, ENSG00000168461, ENSG00000109906, ENSG00000198899, ENSG00000196911, ENSG00000197958, ENSG00000143545, ENSG00000137154, ENSG00000166441, ENSG00000231500, ENSG00000186439, ENSG00000122862, ENSG00000071553, ENSG00000182934, ENSG00000112306, ENSG00000134419, ENSG00000198168, ENSG00000175203, ENSG00000197756, ENSG00000189171, ENSG00000186468, ENSG00000166579, ENSG00000102189, ENSG00000165525, ENSG00000137818, ENSG00000156313, ENSG00000198034, ENSG00000118181, ENSG00000154096, ENSG00000008988, ENSG00000067900, ENSG00000119950, ENSG00000151422, ENSG00000143401, ENSG00000077380, ENSG00000114391, ENSG00000138182, ENSG00000125676, ENSG00000148498, ENSG00000142676	445	2072	10864	1.2489523231096267	1.0	0.456891036954532	0.45157720624259035
